"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"event_study"
"07/11/2026 16:08:05:306 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","ticks-since-shock","liquidity-ratio","frac-withdrawn","frac-concerned","bank-alive?"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","116","91","-0.016690096527333043","0.07","0.225","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","68","43","0.04","0.015","0.185","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","21","-1","0.04","0","0.105","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","146","121","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","117","92","-0.016690096527333043","0.07","0.225","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","20","-1","0.04","0","0.1","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","75","50","0.04","0.03","0.23","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","147","122","-0.00972117101288893","0.06","0.205","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","22","-1","0.04","0","0.105","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","118","93","-0.016690096527333043","0.07","0.225","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","148","123","-0.00972117101288893","0.06","0.205","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","76","51","0.04","0.03","0.23","true"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","21","-1","0.04","0","0.1","true"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","69","44","0.04","0.015","0.18","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","119","94","-0.016690096527333043","0.07","0.225","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","23","-1","0.04","0","0.095","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","77","52","0.04","0.03","0.225","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","149","124","-0.00972117101288893","0.06","0.205","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","22","-1","0.04","0","0.11","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","120","95","-0.016690096527333043","0.07","0.225","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","24","-1","0.04","0","0.1","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","121","96","-0.016690096527333043","0.07","0.225","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","70","45","0.04","0.015","0.185","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","78","53","0.04","0.03","0.22","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","150","125","-0.00972117101288893","0.06","0.205","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","23","-1","0.04","0","0.115","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","25","-1","0.04","0","0.1","true"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","71","46","0.04","0.015","0.2","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","79","54","0.04","0.03","0.23","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","151","126","-0.00972117101288893","0.06","0.205","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","24","-1","0.04","0","0.125","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","122","97","-0.016690096527333043","0.07","0.225","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","1","-0.028064635755626382","0.08","0.16","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","72","47","0.04","0.015","0.205","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","152","127","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","123","98","-0.016690096527333043","0.07","0.225","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","25","-1","0.04","0","0.125","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","80","55","0.04","0.03","0.245","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","2","-0.028064635755626382","0.08","0.16","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","153","128","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","124","99","-0.016690096527333043","0.07","0.225","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","-0.028064635755626382","0.08","0.16","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","73","48","0.04","0.015","0.205","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","125","100","-0.016690096527333043","0.07","0.225","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","81","56","0.04","0.03","0.235","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","154","129","-0.00972117101288893","0.06","0.205","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","1","0.011794540824003342","0.04","0.17","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","-0.028064635755626382","0.08","0.16","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","155","130","-0.00972117101288893","0.06","0.205","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","74","49","0.04","0.015","0.205","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","126","101","-0.016690096527333043","0.07","0.225","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","82","57","0.04","0.03","0.235","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","156","131","-0.00972117101288893","0.06","0.205","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","2","0.022196703552171727","0.04","0.2","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","-0.028064635755626382","0.08","0.16","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","127","102","-0.016690096527333043","0.07","0.225","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","-0.028064635755626382","0.08","0.16","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","0.03604516130257425","0.035","0.225","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","157","132","-0.00972117101288893","0.06","0.205","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","75","50","0.04","0.015","0.21","true"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","83","58","0.04","0.03","0.225","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","128","103","-0.016690096527333043","0.07","0.225","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","158","133","-0.00972117101288893","0.06","0.205","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","-0.028064635755626382","0.08","0.16","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","0.04","0.035","0.22","true"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","76","51","0.04","0.015","0.23","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","159","134","-0.00972117101288893","0.06","0.205","false"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","-0.028064635755626382","0.08","0.16","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","129","104","-0.016690096527333043","0.07","0.225","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","77","52","0.04","0.015","0.225","true"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","0.04","0.035","0.22","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","-0.028064635755626382","0.08","0.16","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","160","135","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","130","105","-0.016690096527333043","0.07","0.225","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","84","59","0.04","0.025","0.235","true"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","78","53","0.04","0.015","0.225","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","-0.028064635755626382","0.08","0.16","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","161","136","-0.00972117101288893","0.06","0.205","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","85","60","0.04","0.025","0.23","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","131","106","-0.016690096527333043","0.07","0.225","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","162","137","-0.00972117101288893","0.06","0.205","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","79","54","0.04","0.015","0.24","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","-0.028064635755626382","0.08","0.16","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","0.04","0.035","0.235","true"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","132","107","-0.016690096527333043","0.07","0.225","false"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","163","138","-0.00972117101288893","0.06","0.205","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","80","55","0.04","0.015","0.255","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","-0.028064635755626382","0.08","0.16","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","86","61","0.04","0.015","0.24","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","164","139","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","133","108","-0.016690096527333043","0.07","0.225","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","0.04","0.035","0.245","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","-0.028064635755626382","0.08","0.16","false"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","81","56","0.04","0.015","0.255","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","165","140","-0.00972117101288893","0.06","0.205","false"
"20","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","134","109","-0.016690096527333043","0.07","0.225","false"
"22","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.04","0.265","true"
"23","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","-0.028064635755626382","0.08","0.16","false"
"21","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","87","62","0.04","0.015","0.245","true"
"18","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","82","57","0.04","0.015","0.255","true"
"19","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","166","141","-0.00972117101288893","0.06","0.205","false"
