"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"degree_vs_lethality"
"07/11/2026 15:56:57:672 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","bank-alive?","ticks-since-shock","peak-withdrawn","frac-withdrawn","frac-concerned","liquidity-ratio","count links / count turtles"
"5470","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.045","0.045","0.255","-0.026163706835334356","5"
"5471","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.02","0.02","0.105","-0.002231396266785818","5"
"5472","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.03","0.03","0.18","-0.013365330927640647","5"
"5473","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.16","-0.017039539406462273","5"
"5446","11","0.02","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.17","0.02","5"
"5474","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.025","0.025","0.125","-0.00925263348494203","5"
"5476","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.02","0.02","0.11","-4.805706042386771E-4","5"
"5477","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.03","0.03","0.14","-0.013035480758600984","5"
"5478","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.14","-0.02448717745686921","5"
"5480","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.185","-0.03285536760760056","5"
"5481","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.205","-0.02068512227625206","5"
"5482","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.05","0.05","0.18","-0.03525597590067425","5"
"5479","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.15","-0.01721477851280795","5"
"5458","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.165","0.02","5"
"5483","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.19","-0.017014375672617366","5"
"5484","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.02","0.02","0.13","-3.4827470988217874E-4","5"
"5485","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.175","-0.019042622958969427","5"
"5486","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.03","0.03","0.145","-0.005373025372140748","5"
"5487","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.025","0.025","0.135","-0.00245404702701594","5"
"5492","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.175","-0.013978254240651019","5"
"5493","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.03","0.03","0.145","-0.002927614905969323","5"
"5475","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.245","0.02","5"
"5496","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.025","0.025","0.15","-0.004493000938100675","5"
"5495","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.15","-0.019104959476243452","5"
"5497","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.025","0.025","0.14","-0.00972827329274986","5"
"5488","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.175","0.02","5"
"5490","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.23","0.02","5"
"5498","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.025","0.025","0.15","-0.006965812535806389","5"
"5491","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0","0.235","0.02","5"
"5499","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.17","-0.021423935751605724","5"
"5489","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.165","0.02","5"
"5500","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.18","-0.022958988505015404","5"
"5494","11","0.02","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.225","0.019999999999999997","5"
"5504","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.02","5"
"5505","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.275","0.02","5"
"5506","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.02","5"
"5503","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","5"
"5501","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.02","5"
"5507","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.155","0.02","5"
"5502","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","5"
"5508","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.225","0.02","5"
"5510","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.02","5"
"5512","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","5"
"5509","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.02","5"
"5511","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","5"
"5513","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.155","0.02","5"
"5515","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.02","5"
"5516","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.21","0.02","5"
"5517","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.185","0.02","5"
"5518","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","5"
"5519","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.24","0.02","5"
"5520","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.155","0.02","5"
"5514","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.235","0.02","5"
"5521","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","5"
"5522","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.02","5"
"5523","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","5"
"5525","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","5"
"5524","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","5"
"5526","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.02","5"
"5528","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","5"
"5529","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.02","5"
"5530","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.02","5"
"5531","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.23","0.02","5"
"5532","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.02","5"
"5533","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","5"
"5527","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.02","5"
"5534","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.225","0.02","5"
"5535","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.21","0.02","5"
"5536","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","5"
"5538","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","5"
"5537","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.26","0.02","5"
"5539","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.15","0.02","5"
"5541","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","5"
"5543","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.265","0.02","5"
"5542","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.02","5"
"5545","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.02","5"
"5544","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.02","5"
"5540","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.02","5"
"5546","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.25","0.02","5"
"5547","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.225","0.02","5"
"5548","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","5"
"5549","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.02","5"
"5550","11","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.02","5"
"5551","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.008","5"
"5553","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.335","0.008000000000000002","5"
"5554","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.007999999999999998","5"
"5555","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.25","0.008","5"
"5556","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.008","5"
"5557","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.008000000000000002","5"
"5558","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.008000000000000002","5"
"5552","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.007999999999999998","5"
"5559","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.008000000000000002","5"
"5560","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.295","0.008","5"
"5562","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.008000000000000002","5"
"5561","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.24","0.008","5"
"5563","11","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.255","0.008000000000000002","5"
